Fare_Log,Pclass_Fare,FarePerPerson_Log,Pclass_Age,Age_Log,Sex_female,Title_Mr,Pclass,FamilySize,Title_Mrs,Parch,SibSp,Title_Miss,Embarked_S,Deck_U,Survived
1.3869441499613877,4.160832449884163,1.3869441499613877,76.31736471964172,3.2748447910281686,1,0,3,1,0,0,0,1,0,1,1
2.9873119216858424,8.961935765057527,2.9873119216858424,32.53270457352358,2.471841239309988,0,1,3,1,0,0,0,0,1,1,0
5.08737470573611,5.08737470573611,4.400382750590464,12.453861217754293,2.599266144235382,0,1,1,2,0,1,0,0,1,1,0
4.662162808307608,4.662162808307608,4.662162808307608,28.13023300549226,3.3717765697547413,1,0,1,1,0,0,0,1,1,1,1
2.3047128277601074,6.914138483280322,2.3047128277601074,129.5868995950458,3.7886259877855126,0,1,3,1,0,0,0,0,1,1,0
2.525312557756251,5.050625115512502,1.0701442246885844,53.18147538525564,3.3174801255530766,1,0,2,6,1,1,4,0,1,1,1
2.8818242204458717,5.763648440891743,1.650906098127861,91.74438657322597,3.8474246059456463,1,0,2,4,1,0,3,0,0,1,0
3.1658589406896365,9.49757682206891,3.1658589406896365,71.71108689527125,3.2150162114037277,1,0,3,1,0,0,0,1,1,1,0
2.4212388605644555,7.263716581693366,0.8252603805244838,85.82158242365918,3.388017377110765,0,0,3,8,0,2,5,0,0,0,0
3.1082615322618263,9.32478459678548,2.0952369678527027,92.91785809733204,3.4648798917072923,1,0,3,3,0,1,1,1,1,0,1
2.955982620536681,8.867947861610043,2.955982620536681,66.40513521713936,3.1413485705904685,0,1,3,1,0,0,0,0,0,1,0
3.641245246569132,7.282490493138265,2.973979896730937,16.5040216429298,2.224840914003712,0,1,2,2,0,1,0,0,0,1,0
4.554014776830778,4.554014776830778,3.476233732263026,54.4421987058922,4.015341013292432,0,1,1,3,0,1,1,0,1,0,0
2.610305059182334,7.830915177547002,2.610305059182334,85.82158242365918,3.388017377110765,0,1,3,1,0,0,0,0,0,1,1
3.125944413549395,9.377833240648185,1.8633589405799564,55.4026613540322,2.968749171258428,1,0,3,4,1,2,1,0,1,0,1
2.455082979138582,4.910165958277165,1.8443044798918216,38.5851126900276,3.010254136291635,1,0,2,2,0,0,1,1,1,0,1
2.34640100127847,7.03920300383541,1.7446591265058082,49.84678016550568,2.868784497771488,1,0,3,2,1,0,1,0,1,0,1
0.5403572411720114,0.5403572411720114,0.0857900064201655,16.064349557653536,2.8369914660537905,0,1,1,8,0,6,1,0,0,1,1
1.377606732722325,4.132820198166975,0.9093466776397234,166.74498320819458,4.035684923332169,0,0,3,2,0,1,0,0,0,1,0
5.122767966846247,5.122767966846247,5.122767966846247,6.824835660318776,2.05730273432948,0,1,1,1,0,0,0,0,1,0,1
2.9723868780589995,8.917160634176998,2.9723868780589995,73.64074895055901,3.2405166172661493,1,0,3,1,0,0,0,1,1,0,0
2.801230842320664,2.801230842320664,2.801230842320664,31.18053358139128,3.4713617225762827,0,1,1,1,0,0,0,0,1,1,1
4.974948701907439,4.974948701907439,4.974948701907439,20.672125389688617,3.076026890558259,1,0,1,1,0,0,0,1,0,1,1
3.908318150922287,3.908318150922287,3.2350463739507056,42.55224115930426,3.773961163726508,0,1,1,2,0,0,1,0,1,1,0
2.951132318184965,8.853396954554896,1.7105313369941526,19.765509468172624,2.0266343593179283,0,1,3,4,0,2,1,0,1,0,0
2.9448652041091568,8.83459561232747,2.3029900110036823,85.82158242365918,3.388017377110765,1,0,3,2,0,1,0,1,1,0,1
3.307615374373782,9.922846123121346,3.307615374373782,90.8845283313031,3.443453316465692,0,1,3,1,0,0,0,0,1,0,0
2.27194030127934,6.81582090383802,2.27194030127934,84.34177591052931,3.371216592483815,1,0,3,1,1,0,0,0,1,0,0
2.609900660792946,5.219801321585892,2.609900660792946,99.0236133301141,3.922207104303105,1,0,2,1,0,0,0,1,1,1,1
2.0656468306576468,4.1312936613152935,2.0656468306576468,20.54500602283264,2.422366398460223,0,1,2,1,0,0,0,0,1,0,0
2.566932006098768,7.700796018296304,1.9477513102202564,72.83729167345986,3.2299778575843017,0,1,3,2,0,0,1,0,0,1,0
4.79799060303344,4.79799060303344,4.79799060303344,36.703462474983056,3.629751933074417,0,1,1,1,0,0,0,0,1,1,1
3.039548181838416,9.118644545515243,2.393147657048299,110.19622916902912,3.630510565318484,1,0,3,2,1,0,1,0,0,1,0
4.994641404341906,4.994641404341906,4.994641404341906,32.09187262912876,3.499287712327684,0,1,1,1,0,0,0,0,1,1,0
2.7922933055141166,8.37687991654235,2.1586223395542774,85.82158242365918,3.388017377110765,0,1,3,2,0,0,1,0,1,0,0
4.7026516432262175,4.7026516432262175,4.018534758158203,28.320822169229384,3.378297917867778,0,1,1,2,0,0,1,0,1,1,1
2.677247291947165,8.031741875841496,1.7074716527054656,85.82158242365918,3.388017377110765,1,0,3,3,0,0,2,1,0,1,0
2.978565768632081,8.935697305896245,2.335032921859898,91.42383293326932,3.449181220132232,0,1,3,2,0,0,1,0,0,1,0
1.875809521375824,5.627428564127472,1.0445197584355894,72.02472556256023,3.219205444705082,1,0,3,3,0,0,2,1,1,1,0
2.679431223753532,2.679431223753532,2.052635447259329,43.60986649997979,3.797955056532687,1,0,1,2,1,0,1,0,1,0,1
1.997431274630225,5.992293823890675,1.431518651301371,85.82158242365918,3.388017377110765,0,1,3,2,0,0,1,0,1,1,0
2.7542337965178025,8.262701389553408,2.122800315852061,151.13439437655285,3.9392126239291767,0,0,3,2,0,1,0,0,1,1,0
1.2799889547489594,3.839966864246878,1.2799889547489594,60.69649763625624,3.0555172902360512,1,0,3,1,1,0,0,0,0,0,0
2.189864222929927,6.569592668789781,2.189864222929927,85.52750890641701,3.38470105014731,0,1,3,1,0,0,0,0,1,1,0
2.2180724098490576,6.654217229547173,2.2180724098490576,27.569649277688534,2.3213953744075693,1,0,3,1,0,0,0,0,1,1,1
3.008381928249337,9.02514578474801,3.008381928249337,65.89493966537097,3.1339704420298005,0,1,3,1,0,0,0,0,0,0,0
2.95910978209749,8.87732934629247,2.3165274451167512,135.9159585184528,3.835256846634081,0,1,3,2,0,0,1,0,0,1,1
2.6785458640440774,8.035637592132232,1.3117809221602277,135.27777114892697,3.8306522078646608,1,0,3,5,1,2,2,0,1,1,1
2.868381740004549,8.605145220013648,2.2304712850187376,85.82158242365918,3.388017377110765,0,1,3,2,0,1,0,0,1,1,0
4.687114162028002,4.687114162028002,3.6067606344772742,28.607194141219725,3.388017377110765,0,1,1,3,0,2,0,0,1,0,0
2.8543875792876228,5.7087751585752455,1.6274644536187783,57.21438828243945,3.388017377110765,0,1,2,4,0,0,3,0,1,1,0
2.2679936482244267,6.80398094467328,2.2679936482244267,81.07798494376041,3.333132471673346,0,1,3,1,0,0,0,0,1,1,1
3.269321760348574,9.80796528104572,2.6135013980437023,153.17699987885678,3.952377690000797,0,1,3,2,0,0,1,0,0,1,1
2.0685069766270563,6.205520929881169,2.0685069766270563,89.57303972880337,3.4293856629552097,0,1,3,1,0,0,0,0,0,0,1
2.0881039147584888,6.264311744275466,1.5117809811613063,85.82158242365918,3.388017377110765,1,0,3,2,0,0,1,1,1,1,0
2.9424475238507544,5.884895047701509,2.9424475238507544,66.95167012152048,3.540258645598057,0,1,2,1,0,0,0,0,1,1,0
4.727366579548738,4.727366579548738,3.646298969912151,25.90582509559825,3.2923428094697944,1,0,1,3,0,1,1,1,1,1,1
3.1391440688441885,9.417432206532563,3.1391440688441885,102.1132682460746,3.556426225262624,0,1,3,1,0,0,0,0,1,1,1
3.6780030195590863,7.3560060391181725,3.6780030195590863,63.3298884912841,3.486302461438113,1,0,2,1,0,0,0,1,1,1,1
2.5852269850493856,7.755680955148157,1.964752932094842,30.31156811388391,2.407292438799397,0,1,3,2,0,1,0,0,1,1,0
4.427993770226017,4.427993770226017,3.746714305784887,28.607194141219725,3.388017377110765,1,0,1,2,0,1,0,1,1,1,1
2.8273668749489302,8.48210062484679,1.6044705957185388,67.93366747524828,3.1631328907674723,0,1,3,4,0,0,3,0,1,1,0
2.277369843852982,6.832109531558945,1.3653260546836945,133.2550666434739,3.815916330557968,0,1,3,3,0,1,1,0,1,1,1
1.5098606415320015,4.5295819245960045,1.0163351420497118,45.32083612371467,2.7792505686935627,0,1,3,2,0,1,0,0,1,1,0
2.582486978126864,7.747460934380593,2.582486978126864,85.82158242365918,3.388017377110765,0,1,3,1,0,0,0,0,1,1,0
3.348278204840295,6.69655640968059,3.348278204840295,66.59087129534436,3.535012273820659,0,1,2,1,0,0,0,0,1,1,0
2.4896122278363184,7.468836683508956,1.87614657248822,34.316661603121595,2.5208276300172874,0,0,3,2,0,0,1,0,1,1,1
2.851139933570044,8.553419800710131,2.2141636313931423,85.82158242365918,3.388017377110765,1,0,3,2,1,0,1,0,1,1,1
2.3457307856354435,2.3457307856354435,2.3457307856354435,6.69732570533489,2.0408729575377373,0,1,1,1,0,0,0,0,1,1,0
2.649516724649787,7.948550173949361,0.9720659673415692,85.82158242365918,3.388017377110765,0,1,3,8,0,6,1,0,0,1,0
2.376987307568506,7.130961922705518,1.7726106281670715,77.3427489415122,3.287689556027078,0,1,3,2,0,1,0,0,1,0,0
1.3347378742054885,4.004213622616465,0.5304811814244319,110.81500972777133,3.6359621200012673,1,0,3,4,0,1,2,1,1,1,0
2.9579109807551203,8.873732942265361,1.537198347566047,128.47243343122582,3.780184909272208,0,1,3,5,0,2,2,0,1,0,0
3.359166323185228,10.077498969555682,2.3277718923970863,59.66470688653676,3.0391861119175374,0,1,3,3,0,1,1,0,1,1,0
3.430743238836094,6.861486477672188,2.7694462899672843,51.26436375785589,3.2821203295873413,0,1,2,2,0,0,1,0,0,1,0
3.110399348532117,9.331198045596352,3.110399348532117,99.62698164634256,3.532488588504828,1,0,3,1,1,0,0,0,0,1,0
2.980608483408144,8.941825450224432,2.3369768578289536,105.78643477742604,3.590774357625951,1,0,3,2,1,0,1,0,1,1,1
4.764927405472959,4.764927405472959,4.764927405472959,17.111839483917695,2.896565839565296,0,1,1,1,0,0,0,0,1,1,1
1.9418447536653891,1.9418447536653891,1.9418447536653891,11.947005722301814,2.5608645430553896,1,0,1,1,0,0,0,1,1,1,1
2.981658703822632,5.963317407645263,2.981658703822632,57.21438828243945,3.388017377110765,1,0,2,1,0,0,0,1,1,1,1
2.8942198998469992,8.682659699540999,1.6615273897838618,102.12255033773197,3.556514526977583,0,0,3,4,0,2,1,0,1,1,0
2.9042308312914966,8.71269249387449,2.9042308312914966,91.91481796209432,3.454367547668056,1,0,3,1,1,0,0,0,1,1,1
5.001159204106444,5.001159204106444,4.314719618120316,34.47485746284467,3.568824205077348,0,1,1,2,0,1,0,0,1,1,0
1.7475985734422852,5.242795720326855,1.7475985734422852,110.3700542439756,3.632044995829799,0,1,3,1,0,0,0,0,1,1,0
3.2985258400635225,6.597051680127045,3.2985258400635225,46.90097888069655,3.196650233730678,0,1,2,1,0,0,0,0,0,1,0
1.7010503549358404,5.103151064807522,1.7010503549358404,56.201567958428,2.982335738655365,0,1,3,1,0,0,0,0,1,1,0
2.510119452259404,7.530358356778212,1.5620947009235795,93.57331934315958,3.4716902171250896,0,1,3,3,0,1,1,0,1,1,1
2.603008153246648,7.809024459739945,1.9812979766279504,144.99210565108177,3.898546643477973,1,0,3,2,0,0,1,1,1,1,0
3.039777866692666,9.119333600077995,3.039777866692666,85.82158242365918,3.388017377110765,0,1,3,1,0,0,0,0,1,1,0
3.3481305857254604,6.696261171450921,2.689529751464831,103.95626021527907,3.9698791889145255,0,1,2,2,0,0,1,0,0,1,0
3.1002409264797666,6.200481852959533,2.4511473293762838,61.92183735597602,3.464513865102853,0,1,2,2,0,0,1,0,1,1,1
3.2028236757281463,3.2028236757281463,3.2028236757281463,42.69285703388725,3.7771846341392634,1,0,1,1,1,0,0,0,0,1,0
2.865549553575814,8.596648660727444,2.227791501241528,52.58263629843354,2.9192585670228657,0,1,3,2,0,0,1,0,1,0,0
2.473053342757,7.419160028270999,1.3122844610800186,54.20753148449347,2.9480732703593264,0,1,3,4,0,0,3,0,0,1,0
3.2242374257635382,9.672712277290614,3.2242374257635382,28.563815101332928,2.353399084076326,0,0,3,1,0,0,0,0,0,1,0
3.1453541423515783,9.436062427054734,3.1453541423515783,129.1752315505143,3.785516265299907,0,1,3,1,0,0,0,0,1,0,0
1.8711558142080715,5.613467442624214,1.0409596350647494,34.414963895211045,2.5234584398820825,1,0,3,3,0,0,2,1,1,1,1
2.926242850234152,8.778728550702457,2.926242850234152,35.35558684382403,2.548287908947416,1,0,3,1,0,0,0,1,0,1,1
2.9346703686432383,8.804011105929714,2.9346703686432383,53.54131591964031,2.9363593374623345,0,1,3,1,0,0,0,0,1,1,0
2.9032605614858737,8.70978168445762,2.9032605614858737,94.56262411752424,3.4818821817914776,1,0,3,1,1,0,0,0,1,1,1
3.21870781075462,6.43741562150924,3.21870781075462,34.85634603675712,2.913880635914909,0,1,2,1,0,0,0,0,1,0,0
2.946605052587298,8.839815157761894,2.3046429741034897,85.82158242365918,3.388017377110765,1,0,3,2,1,0,1,0,1,1,1
5.075638082445125,5.075638082445125,5.075638082445125,30.228418423600875,3.4413285271563945,0,1,1,1,0,0,0,0,1,1,1
2.260616608171544,6.781849824514632,2.260616608171544,123.1958980517998,3.739223157359244,0,1,3,1,0,0,0,0,1,1,1
1.9100608890186817,5.730182667056045,0.7657933705447992,144.62212806103224,3.8960435313742,0,0,3,5,0,4,0,0,1,1,0
4.821376127643712,4.821376127643712,4.821376127643712,40.47272691708016,3.725036028476472,1,0,1,1,1,0,0,0,1,1,1
1.120667279448941,3.362001838346823,1.120667279448941,39.78380162408107,2.6575472755559564,0,1,3,1,0,0,0,0,0,1,0
2.956585957633167,8.869757872899502,2.956585957633167,80.73300449513756,3.3290209300423608,0,1,3,1,0,0,0,0,1,1,0
3.249187741506145,6.49837548301229,1.9730179611687448,39.21705562014633,3.0257049614958063,0,0,2,4,0,2,1,0,0,0,0
3.534419143022532,3.534419143022532,3.534419143022532,44.1630589229872,3.810279472217543,1,0,1,1,1,0,0,0,0,1,1
2.1870956749845547,6.561287024953664,2.1870956749845547,85.82158242365918,3.388017377110765,0,1,3,1,0,0,0,0,0,1,0
3.2812044058859424,9.843613217657827,2.2550671192471023,106.94157239211356,3.6013367759371286,1,0,3,3,0,2,0,1,0,1,1
0.8512614236536372,2.553784270960912,0.3698609584094248,80.40008964176982,3.3250370955373785,1,0,3,3,0,2,0,1,1,1,1
2.7537052973475977,8.261115892042794,2.7537052973475977,85.82158242365918,3.388017377110765,0,1,3,1,0,0,0,0,0,1,0
1.7852047002573808,5.355614100772142,1.7852047002573808,103.11310550180832,3.565893269604772,1,0,3,1,1,0,0,0,1,1,1
2.119671360898902,6.3590140826967065,1.2362850937931824,106.94569456053252,3.601374269408002,0,1,3,3,0,1,1,0,1,1,0
3.3786313396502194,10.135894018950658,3.3786313396502194,106.0859550106099,3.5935238608756945,1,0,3,1,1,0,0,0,0,1,1
2.7072231925582293,8.121669577674687,2.078666241212084,145.22075267505318,3.900090445935943,0,1,3,2,0,0,1,0,1,1,0
3.2645946105131465,6.529189221026293,3.2645946105131465,43.95578244001408,3.134532502326793,1,0,2,1,1,0,0,0,0,0,0
4.374206134121087,4.374206134121087,3.3004779314316526,38.00019331427967,3.6635666028937632,1,0,1,3,0,0,2,1,0,1,1
2.223898964750406,2.223898964750406,2.223898964750406,29.643366782637028,3.422416220775663,1,0,1,1,0,0,0,0,1,0,1
1.508644728397351,4.525934185192053,1.0153393694742885,85.82158242365918,3.388017377110765,1,0,3,2,0,0,1,1,0,1,1
3.153906277518844,9.461718832556532,2.137215044091796,76.09891670822857,3.2720868907933687,0,1,3,3,0,2,0,0,1,1,1
2.7228140110629644,8.168442033188892,2.7228140110629644,85.82158242365918,3.388017377110765,0,1,3,1,0,0,0,0,1,1,0
3.839142587214002,3.839142587214002,3.839142587214002,28.489142209985246,3.384022134916352,1,0,1,1,1,0,0,0,1,1,1
4.429594623720039,4.429594623720039,3.354541272110821,12.50846715716661,2.6033166856658125,0,1,1,3,0,0,2,0,1,1,1
4.771361513968335,4.771361513968335,3.689545065878602,28.607194141219725,3.388017377110765,0,1,1,3,0,2,0,0,1,1,1
3.240437688114696,6.480875376229392,3.240437688114696,69.45552257809311,3.5759280137344205,1,0,2,1,1,0,0,0,1,0,1
2.0594556475913235,6.1783669427739705,1.4863319852931605,85.82158242365918,3.388017377110765,1,0,3,2,0,0,1,1,1,1,0
1.6576564847045747,3.315312969409149,1.6576564847045747,110.9210924466296,4.03354209729705,1,0,2,1,0,0,0,0,0,0,0
2.829057662336214,5.658115324672428,2.193300220444063,57.21438828243945,3.388017377110765,0,1,2,2,0,0,1,0,1,0,0
3.1299309434994758,9.389792830498426,2.1151464663006125,83.92568031343848,3.3664412156368164,1,0,3,3,0,2,0,1,1,1,0
3.385873907963308,6.7717478159266165,2.726014538471155,93.08931907852184,3.861669470155188,0,1,2,2,0,0,1,0,1,1,0
2.849734931416435,8.549204794249304,2.849734931416435,161.8771585288652,4.006588414194908,1,0,3,1,0,0,0,1,0,1,1
2.5363124378479003,7.6089373135437,2.5363124378479003,75.83809821277075,3.268784071214492,0,1,3,1,0,0,0,0,0,0,1
2.7620647894084485,5.524129578816897,2.130164360877353,97.30118965319436,3.905010370814124,1,0,2,2,0,1,0,1,1,1,1
2.54799098911553,7.64397296734659,1.9301726763816816,85.82158242365918,3.388017377110765,1,0,3,2,0,0,1,1,1,1,1
3.008362179454013,9.02508653836204,3.008362179454013,139.6996000386126,3.862129432997947,0,1,3,1,0,0,0,0,0,1,0
3.0947401538840404,9.284220461652122,3.0947401538840404,89.25359125600937,3.425928923099227,1,0,3,1,1,0,0,0,1,1,1
4.275425071457234,4.275425071457234,3.204245319062053,16.20727836097713,2.84533245483417,0,0,1,3,0,0,2,0,1,1,0
3.534850850168448,10.604552550505344,3.534850850168448,85.82158242365918,3.388017377110765,1,0,3,1,0,0,0,0,1,1,1
2.690510611204174,8.071531833612521,2.063007235216411,97.95118800941742,3.5160248243168595,1,0,3,2,1,0,1,0,1,1,1
2.8639365166990567,5.727873033398113,1.3231060391641327,74.94214387032883,3.649906580560159,0,1,2,6,0,0,5,0,0,1,1
3.2505837723524773,9.751751317057431,2.595456179197284,85.82158242365918,3.388017377110765,1,0,3,2,1,0,1,0,1,0,1
1.4601022882646104,4.380306864793831,0.7429527020954517,91.54075840433428,3.4504187587119195,1,0,3,3,1,1,1,0,1,1,1
2.881459943153972,8.644379829461915,2.881459943153972,76.22643934877091,3.2736977846046287,0,1,3,1,0,0,0,0,1,0,1
3.009240623578783,6.018481247157566,2.004717995483899,82.4302669860692,3.742778770334505,0,1,2,3,0,2,0,0,0,1,0
3.2420257847669003,9.7260773543007,2.587218773817765,59.648467070110414,3.0389269242199557,1,0,3,2,1,0,1,0,0,1,1
3.297657429993778,6.595314859987556,2.640812930502934,1.0,0.4054651081081644,1,0,2,2,1,1,0,0,0,1,1
4.521300414438798,4.521300414438798,3.444204719911751,29.67248832340482,3.423366106997003,1,0,1,3,1,2,0,0,1,1,1
4.771800103782132,4.771800103782132,3.4105840223187167,20.79704154595813,3.081774251684754,1,0,1,4,0,2,1,1,1,1,1
3.4726153103196045,3.4726153103196045,2.810032015371404,21.54165355357804,3.1153648667716998,0,1,1,2,0,1,0,0,0,1,0
4.8929097567868105,4.8929097567868105,3.809185230907254,28.607194141219725,3.388017377110765,1,0,1,3,0,0,2,1,1,1,1
2.8775510336248087,2.8775510336248087,2.239149962896628,22.493589667264143,3.156727603822431,0,1,1,2,0,0,1,0,0,1,1
2.825418335884313,8.47625500765294,2.189864222929927,78.91041399623515,3.3070138491285856,0,1,3,2,0,0,1,0,1,1,0
4.463384246712412,4.463384246712412,3.781694478150005,15.141890556039256,2.781417790804809,0,0,1,2,0,0,1,0,1,1,0
1.214764365404135,2.4295287308082694,0.7815014055255166,58.726980668387874,3.4132409108138706,0,1,2,2,0,0,1,0,1,1,1
2.677694081087311,8.033082243261934,1.7078644434889971,109.8625175500708,3.627558130465051,0,1,3,3,0,1,1,0,0,1,0
2.788455919802347,8.365367759407041,2.788455919802347,81.0341702880244,3.33261121660208,0,1,3,1,0,0,0,0,0,1,0
2.1703100536842266,6.51093016105268,2.1703100536842266,58.22643027315269,3.0159666748307457,1,0,3,1,0,0,0,1,1,1,1
3.5374430040967098,3.5374430040967098,2.234812012973191,18.700040238289294,2.980620678294613,0,1,1,4,0,2,1,0,1,1,0
4.69691857559658,4.69691857559658,4.012853375453488,44.04735869907916,3.807714351904421,0,0,1,2,0,0,1,0,0,1,1
4.6358526285539945,4.6358526285539945,4.6358526285539945,31.70540588084801,3.4875403816969084,0,1,1,1,0,0,0,0,1,1,0
4.567893981052709,4.567893981052709,3.885073097061548,51.633600376566406,3.963354706232922,0,1,1,2,0,1,0,0,0,1,0
3.04872312627374,6.09744625254748,3.04872312627374,122.34075723617636,4.1298786583075495,0,1,2,1,0,0,0,0,1,1,1
4.03727673251458,4.03727673251458,4.03727673251458,23.416589707754063,3.195262807323242,0,1,1,1,0,0,0,0,1,1,0
5.122767966846247,5.122767966846247,3.5368883823203072,23.99310572337959,3.218600015771552,0,1,1,5,0,2,2,0,1,1,0
4.249687388303404,4.249687388303404,2.5268413583456457,15.437007099513394,2.7995353231469937,1,0,1,6,0,2,3,1,1,1,1
1.957146780981301,5.871440342943903,1.3961332996305482,85.82158242365918,3.388017377110765,0,1,3,2,0,1,0,0,1,1,0
4.474165883294651,4.474165883294651,4.474165883294651,48.56357958665126,3.9032562814862337,0,1,1,1,0,0,0,0,1,1,1
2.954420575815352,5.908841151630703,2.31206996900526,41.72136244324551,3.084689645191601,0,1,2,2,0,1,0,0,1,0,0
2.4360577338927194,7.308173201678159,1.826796764591525,43.862490480908605,2.748605290265783,1,0,3,2,1,0,1,0,1,1,1
3.367095809983807,10.10128742995142,3.367095809983807,84.29105382605778,3.370635692707131,0,1,3,1,0,0,0,0,1,1,0
3.350346094838025,3.350346094838025,2.691670110240693,38.65352743556824,3.680179908450834,0,1,1,2,0,0,1,0,0,1,1
2.6602245716196053,7.980673714858816,2.6602245716196053,153.39722312312298,3.9537867843182353,0,0,3,1,0,0,0,0,1,1,0
1.7044935143816868,5.1134805431450605,1.7044935143816868,85.82158242365918,3.388017377110765,0,0,3,1,0,0,0,0,1,1,1
4.059559862064886,4.059559862064886,4.059559862064886,6.621852666567772,2.031019472242245,0,1,1,1,0,0,0,0,1,0,0
3.3282287602018594,9.984686280605578,3.3282287602018594,121.24387042897231,3.7236340425281353,0,1,3,1,0,0,0,0,1,1,0
2.788191365467189,8.364574096401567,2.788191365467189,85.82158242365918,3.388017377110765,0,1,3,1,0,0,0,0,0,0,1
4.589736700077778,4.589736700077778,3.906693830567079,27.99637968250711,3.3671709836592583,0,0,1,2,0,1,0,0,1,1,1
2.451453273528781,4.902906547057562,2.451453273528781,82.03686343240518,3.738108372402477,0,1,2,1,0,0,0,0,0,1,0
2.361136979943661,7.083410939830984,1.758116504805463,108.78567779348305,3.617971158242757,1,0,3,2,1,0,1,0,1,1,1
3.3528821047159347,10.058646314147804,2.694120295568712,126.06280829645492,3.761686883222055,1,0,3,2,1,0,1,0,1,0,1
4.700190323734285,4.700190323734285,4.016095592061332,23.73941704651601,3.2083978034901213,1,0,1,2,1,0,1,0,1,1,1
4.219717977185045,4.219717977185045,3.15008721823205,0.5,0.4054651081081644,1,0,1,3,0,0,2,1,0,1,1
3.2349893026716146,6.469978605343229,3.2349893026716146,79.55298284117366,3.7081057246765874,0,1,2,1,0,0,0,0,0,0,1
2.781381204827454,8.344143614482363,2.781381204827454,79.37602863251792,3.312682191269531,0,0,3,1,0,0,0,0,1,1,0
1.9857488031119133,5.95724640933574,1.1297340543904035,153.5601236909405,3.95482782447395,0,1,3,3,0,2,0,0,0,1,0
2.851394126307277,5.702788252614554,2.214403941175453,57.21438828243945,3.388017377110765,1,0,2,2,1,0,1,0,1,1,1
3.4668696348825665,10.4006089046477,2.170090305765597,129.5046147349251,3.788005184339794,1,0,3,4,0,0,3,1,0,0,0
2.841181513705393,8.523544541116179,2.841181513705393,134.80854371179367,3.827253068800752,0,0,3,1,0,0,0,0,1,1,0
1.8791443875535436,1.8791443875535436,1.8791443875535436,28.607194141219725,3.388017377110765,1,0,1,1,0,0,0,1,1,1,1
3.262015770862049,6.524031541724098,3.262015770862049,53.86710919813062,3.329828639996144,0,1,2,1,0,0,0,0,1,0,1
3.195594915355975,9.586784746067924,2.542573961895035,100.32727281185932,3.5392890682151688,1,0,3,2,0,0,1,1,0,1,1
1.9117622616227516,5.735286784868254,1.9117622616227516,85.82158242365918,3.388017377110765,0,1,3,1,0,0,0,0,0,1,0
2.3365323102937032,7.009596930881109,1.414663135170334,96.70520631513192,3.503605606747028,0,1,3,3,0,2,0,0,0,1,1
3.2437713437009763,9.73131403110293,3.2437713437009763,113.99915228418875,3.6635544006691134,0,1,3,1,0,0,0,0,0,1,0
4.462979697079548,4.462979697079548,3.7812945380787126,40.98694217619865,3.737358669377069,0,1,1,2,0,0,1,0,1,1,1
2.974059097872497,5.948118195744994,1.972746803008873,77.40261176124491,3.681384080870608,0,1,2,3,0,1,1,0,0,1,0
1.197401258942897,3.592203776828691,1.197401258942897,76.02839841634676,3.2711949728283907,0,1,3,1,0,0,0,0,0,0,0
3.456496475444776,6.912992950889552,2.419054673853615,6.81049856740578,1.4827968488659042,1,0,2,3,1,1,1,0,1,1,1
2.9504890615059933,5.900978123011987,2.9504890615059933,56.51603495302028,3.3761536378798715,0,1,2,1,0,0,0,0,1,1,0
0.9968748314301936,1.9937496628603877,0.6178307862504957,44.067233856294585,3.136954754395013,0,1,2,2,0,0,1,0,1,1,0
1.851301151936371,1.851301151936371,1.02581456886986,22.239268457613367,3.1458434537607967,0,1,1,3,0,1,1,0,0,1,0
2.7333410087219936,5.466682017443987,2.1031702752538965,111.88838485705304,4.042071708021163,1,0,2,2,0,1,0,1,0,0,1
3.445466228954285,3.445466228954285,2.7837110145925634,19.612232006712773,3.025884686307578,0,1,1,2,0,1,0,0,0,1,1
2.4715174126689843,4.943034825337969,1.8594492698646112,96.16578634929252,3.8935105662440144,0,1,2,2,0,0,1,0,0,1,0
5.122767966846247,5.122767966846247,4.036004214879739,14.103466258657622,2.714924271030978,0,1,1,3,0,2,0,0,0,1,1
2.9785962876072563,8.935788862821768,1.7343157205663506,110.49202869311584,3.6331203140082655,0,1,3,4,0,2,1,0,0,1,0
2.153945863847941,6.461837591543823,1.5705723362122332,98.6838953886542,3.523256647753209,1,0,3,2,1,0,1,0,1,1,1
2.441076663571149,7.323229990713447,1.8314127811047065,158.09152894850155,3.983360417565588,0,1,3,2,0,0,1,0,1,1,0
2.5865678313392224,7.759703494017668,2.5865678313392224,62.5151204029224,3.0836686731784377,0,0,3,1,0,0,0,0,1,1,0
0.7813869694093536,2.344160908228061,0.1801664584590692,145.71964380318877,3.903450659658757,1,0,3,6,1,5,0,0,1,1,1
4.715989475393187,4.715989475393187,4.715989475393187,28.36885470314225,3.37993474898346,0,0,1,1,0,0,0,0,0,1,1
1.4658215513217416,4.3974646539652245,1.4658215513217416,159.92167682809898,3.9946572863995424,0,0,3,1,0,0,0,0,1,1,0
3.125689787475187,9.377069362425562,2.475512664146131,52.86534384236174,2.924331932192081,0,0,3,2,0,0,1,0,1,1,1
3.239940400670353,9.71982120201106,2.585211909142193,85.82158242365918,3.388017377110765,1,0,3,2,1,0,1,0,1,1,1
3.796071042334717,7.592142084669434,3.796071042334717,61.67349944645192,3.460621274208532,0,1,2,1,0,0,0,0,1,0,0
1.8379271500730625,1.8379271500730625,1.29246433534692,19.22014789555725,3.006679527885914,1,0,1,2,0,0,1,1,1,1,1
